Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
81200615,36032,39470,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
81257639,8448,39491,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
81292423,8384,39512,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
81326856,8447,39533,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
81381064,9152,39557,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
81410024,2816,39567,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
81432456,2752,39577,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
81463816,2944,39589,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
81478216,4128,39595,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
81501448,5664,39607,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
81548904,36032,39628,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
81601993,8447,39649,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
81635112,8352,39670,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
81667849,8447,39691,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
81721705,9184,39715,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
81749193,2848,39725,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
81771177,2752,39735,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
81800649,2944,39747,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
81815177,4160,39753,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
81842985,5632,39765,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
81890633,36032,39786,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
81944041,8449,39807,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
81977770,8416,39828,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
82010250,8415,39849,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
82070058,9152,39873,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
82099466,2816,39883,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
82121994,2816,39893,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
82152874,2944,39905,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
82167178,4160,39911,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
82190154,5600,39923,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
82236874,36032,39944,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
82289163,8448,39965,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
82322603,8384,39986,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
82355339,8544,40007,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
82408619,9152,40031,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
82436747,2848,40041,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
82459627,2720,40051,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
82489195,2944,40063,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
82503563,4097,40069,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
82527020,5632,40081,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
82573932,36032,40102,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
82626988,8416,40123,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
82660364,8480,40144,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
82693900,8384,40165,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
82746284,9120,40189,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
82774156,2816,40199,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
82796620,2817,40209,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
82826349,2847,40221,,,,,,,,,,0.262,92077.031,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
82840332,4097,40227,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
82867661,5600,40239,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
82914477,36064,40260,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
82968589,8416,40281,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83002669,8416,40302,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83042541,8448,40323,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83097581,9120,40347,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
83126894,2847,40357,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
83149646,2784,40367,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
83179790,2944,40379,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
83194446,4096,40385,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
83217614,5632,40397,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
83264046,36000,40418,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
83316558,8416,40439,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83351086,8480,40460,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83383855,8415,40481,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83436527,9152,40505,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
83463726,2816,40515,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
83485903,2912,40525,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
83515183,2944,40537,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
83529231,4096,40543,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
83552719,5632,40555,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
83598671,36032,40576,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
83650543,8481,40597,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83683855,8384,40618,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83717232,8447,40639,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
83769360,9120,40663,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
83797040,2816,40673,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
83819088,2720,40683,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
83850256,2944,40695,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
83864336,4128,40701,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
83887312,5632,40713,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
83939344,36032,40734,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
83993200,8448,40755,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84026864,8577,40776,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84068721,8416,40797,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84122705,9152,40821,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
84152017,2848,40831,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
84174673,2912,40841,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
84205841,2944,40853,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
84220113,4128,40859,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
84243185,5601,40871,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
84290162,36032,40892,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
84360274,8416,40913,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84397906,8384,40934,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84431538,8416,40955,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84488722,9152,40979,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
84518770,2848,40989,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
84542578,2848,40999,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
84573875,2879,41011,,,,,,,,,,0.262,91053.621,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
84588210,4064,41017,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
84612178,5601,41029,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
84660659,36032,41050,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
84716403,8544,41071,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84750771,8384,41092,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84784851,8448,41113,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
84838227,9120,41137,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
84866260,2816,41147,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
84889011,2720,41157,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
84920020,2944,41169,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
84933716,4096,41175,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
84958548,5632,41187,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
85012948,36032,41208,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
85077332,8448,41229,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
85112148,8384,41250,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
85146997,8479,41271,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
85201076,9152,41295,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
85231381,2848,41305,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
85254293,2752,41315,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
85285525,2944,41327,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
85299765,4128,41333,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
